source,target,Genre,Track,Year,Popularity
Them,Van Morrison,rock,Gloria (feat. Van Morrison) - Stereo Version,2015,64
Them,Van Morrison,rock,"Baby, Please Don't Go (feat. Van Morrison)",2015,59
Them,Van Morrison,blues,Here Comes the Night (feat. Van Morrison),2015,49
Them,Van Morrison,blues,Friday's Child (feat. Van Morrison) - True Stereo,2015,37
Van Morrison,The Chieftains,soul,Star of the County Down,1988,42
Van Morrison,The Chieftains,soul,Irish Heartbeat,1988,38
Van Morrison,The Chieftains,soul,I'll Tell Me Ma,1988,37
Van Morrison,The Chieftains,soul,Raglan Road,1988,35
Van Morrison,The Chieftains,soul,Marie's Wedding,1988,34
Van Morrison,The Chieftains,soul,Carrickfergus,1988,34
Van Morrison,The Chieftains,soul,Ta Mo Chleamhnas Deanta,1988,32
Van Morrison,The Chieftains,soul,Celtic Ray,1988,32
Van Morrison,The Chieftains,soul,My Lagan Love,1988,29
Van Morrison,The Chieftains,soul,I Can't Stop Loving You,1991,36
Van Morrison,B.B. King,soul,If You Love Me,1997,42
Van Morrison,John Lee Hooker,soul,Don't Look Back (with Van Morrison),1997,20
Van Morrison,John Lee Hooker,blues,The Healing Game (with Van Morrison),1997,20
Van Morrison,The Band,rock,Caravan (feat. Van Morrison) - Concert Version,2002,42
Van Morrison,The Band,country,Tura Lura Lural (That's an Irish Lullaby) (feat. Van Morrison) - Concert Version,2002,30
Van Morrison,Buddy Guy,soul,Flesh & Bone (Dedicated to B.B. King) (with Van Morrison),2015,45
Wes Montgomery,Wynton Kelly Trio,soul,Four On Six,1965,37
Wes Montgomery,Wynton Kelly Trio,soul,"No Blues - Live At The Half Note, 1965",1965,37
Wes Montgomery,Wynton Kelly Trio,soul,"If You Could See Me Now - Live At The Half Note, 1965",1965,34
Wes Montgomery,Wynton Kelly Trio,soul,"Impressions - Live At The Half Note, 1965",1965,32
Wes Montgomery,Wynton Kelly Trio,soul,Unit 7,1965,30
Wes Montgomery,Wynton Kelly Trio,soul,What's New?,1965,29
Wes Montgomery,Wynton Kelly Trio,soul,"Misty - Live At The Half Note, 1965",1965,29
Wes Montgomery,Wynton Kelly Trio,soul,"Willow Weep For Me - Live At The Half Note, 1965",1965,23
Wes Montgomery,Wynton Kelly Trio,soul,"Portrait Of Jennie - Live At The Half Note, 1965",1965,22
Wes Montgomery,Wynton Kelly Trio,soul,"The Surrey With The Fringe On Top - Live At The Half Note, 1965",1965,21
Wes Montgomery,Wynton Kelly Trio,soul,"Oh, You Crazy Moon - Live At The Half Note, 1965",1965,21
Wes Montgomery,Jimmy Smith,soul,Down By The Riverside,1966,26
Wes Montgomery,Jimmy Smith,soul,13 (Death March),1966,20
Wes Montgomery,Jimmy Smith,soul,"Baby, It's Cold Outside",1966,28
Wes Montgomery,Jimmy Smith,soul,Mellow Mood,1969,35
Wes Montgomery,Jimmy Smith,soul,King Of The Road,1969,23
Wes Montgomery,Jimmy Smith,soul,OGD (Road Song),1969,20
Wes Montgomery,Jimmy Smith,soul,OGD,1995,29
Wes Montgomery,Jimmy Smith,soul,James And Wes,2000,25
Wes Montgomery,Jimmy Smith,blues,Night Train,2008,23
Eric Clapton,John Mayall & The Bluesbreakers,rock,All Your Love - Stereo,1966,62
Eric Clapton,John Mayall & The Bluesbreakers,rock,Hideaway - Mono Instrumental,1966,51
Eric Clapton,John Mayall & The Bluesbreakers,rock,Double Crossing Time - Mono,1966,39
Eric Clapton,John Mayall & The Bluesbreakers,rock,Steppin' Out,1966,38
Eric Clapton,John Mayall & The Bluesbreakers,rock,Hideaway - Stereo Instrumental,1966,35
Eric Clapton,John Mayall & The Bluesbreakers,rock,All Your Love - Mono,1966,35
Eric Clapton,John Mayall & The Bluesbreakers,rock,Another Man - Mono,1966,34
Eric Clapton,John Mayall & The Bluesbreakers,rock,Ramblin' On My Mind - Mono,1966,33
Eric Clapton,John Mayall & The Bluesbreakers,rock,Steppin' Out - Stereo Instrumental,1966,31
Eric Clapton,John Mayall & The Bluesbreakers,rock,Have You Heard - Mono,1966,32
Eric Clapton,John Mayall & The Bluesbreakers,rock,What'd I Say - Mono,1966,31
Eric Clapton,John Mayall & The Bluesbreakers,rock,Parchman Farm - Mono,1966,31
Eric Clapton,John Mayall & The Bluesbreakers,rock,Key To Love - Mono,1966,32
Eric Clapton,John Mayall & The Bluesbreakers,rock,Ramblin' On My Mind - Stereo,1966,29
Eric Clapton,John Mayall & The Bluesbreakers,rock,It Ain't Right - Mono,1966,28
Eric Clapton,John Mayall & The Bluesbreakers,rock,What'd I Say - Stereo,1966,28
Eric Clapton,John Mayall & The Bluesbreakers,rock,Another Man - Stereo,1966,28
Eric Clapton,John Mayall & The Bluesbreakers,rock,Little Girl - Stereo,1966,28
Eric Clapton,John Mayall & The Bluesbreakers,rock,Double Crossing Time - Stereo,1966,28
Eric Clapton,John Mayall & The Bluesbreakers,rock,Key To Love - Stereo,1966,28
Eric Clapton,John Mayall & The Bluesbreakers,rock,It Ain't Right - Stereo,1966,26
Eric Clapton,John Mayall & The Bluesbreakers,rock,Parchman Farm - Stereo,1966,26
Eric Clapton,John Mayall & The Bluesbreakers,rock,Have You Heard - Stereo,1966,26
Eric Clapton,The Rolling Stones,rock,Brown Sugar,1971,41
Eric Clapton,Tina Turner,pop,Tearing Us Apart (with Eric Clapton) - Live,1988,28
Eric Clapton,B.B. King,blues,"Worried Life Blues - Live at Royal Albert Hall, London, England, UK, 1990 - 1991",1991,26
Eric Clapton,B.B. King,rock,Rock Me Baby,1997,47
Eric Clapton,B.B. King,rock,Riding with the King,2000,60
Eric Clapton,B.B. King,rock,Ten Long Years,2000,54
Eric Clapton,B.B. King,rock,When My Heart Beats Like a Hammer,2000,52
Eric Clapton,B.B. King,rock,Three O'Clock Blues,2000,50
Eric Clapton,B.B. King,rock,Key to the Highway,2000,49
Eric Clapton,B.B. King,rock,Hold on I'm Coming,2000,41
Eric Clapton,B.B. King,blues,Marry You,2000,41
Eric Clapton,B.B. King,blues,Come Rain or Come Shine,2000,41
Eric Clapton,B.B. King,blues,Help the Poor,2000,41
Eric Clapton,B.B. King,blues,Worried Life Blues,2000,38
Eric Clapton,B.B. King,blues,I Wanna Be,2000,37
Eric Clapton,B.B. King,blues,Days of Old,2000,36
Eric Clapton,Babyface,soul,Change the World - Live on MTV Unplugged,1997,36
Eric Clapton,Babyface,soul,Change The World (feat. Eric Clapton) - T.V.,2000,26
Eric Clapton,John Lee Hooker,soul,Boogie Chillen',1998,21
Eric Clapton,Mary J. Blige,soul,Give Me You,1999,25
Eric Clapton,Santana,rock,The Calling (feat. Eric Clapton),1999,48
Eric Clapton,Santana,blues,The Calling Jam (feat. Eric Clapton) - Previously unissued,1999,29
Eric Clapton,The Band,rock,Further on up the Road (feat. Eric Clapton) - Concert Version,2002,40
Eric Clapton,J.J. Cale,rock,Danger,2006,51
Eric Clapton,J.J. Cale,rock,Heads in Georgia,2006,48
Eric Clapton,J.J. Cale,country,Ride the River,2006,43
Eric Clapton,J.J. Cale,country,Hard to Thrill,2006,41
Eric Clapton,J.J. Cale,country,It's Easy,2006,40
Eric Clapton,J.J. Cale,country,When the War Is Over,2006,40
Eric Clapton,J.J. Cale,country,Anyway the Wind Blows,2006,37
Eric Clapton,J.J. Cale,country,Last Will and Testament,2006,33
Eric Clapton,J.J. Cale,country,Sporting Life Blues,2006,34
Eric Clapton,J.J. Cale,country,Don't Cry Sister,2006,35
Eric Clapton,J.J. Cale,country,Missing Person,2006,34
Eric Clapton,J.J. Cale,country,Dead End Road,2006,33
Eric Clapton,J.J. Cale,country,Three Little Girls,2006,32
Eric Clapton,J.J. Cale,country,Who Am I Telling You?,2006,32
Eric Clapton,Steve Winwood,rock,Can't Find My Way Home - Live from Madison Square Garden,2009,52
Eric Clapton,Steve Winwood,blues,Dear Mr. Fantasy - Live from Madison Square Garden,2009,37
Eric Clapton,Steve Winwood,blues,Double Trouble - Live from Madison Square Garden,2009,39
Eric Clapton,Steve Winwood,blues,Little Wing - Live from Madison Square Garden,2009,38
Eric Clapton,Steve Winwood,blues,Cocaine - Live from Madison Square Garden,2009,36
Eric Clapton,Steve Winwood,blues,Voodoo Chile - Live from Madison Square Garden,2009,34
Eric Clapton,Steve Winwood,blues,Forever Man - Live from Madison Square Garden,2009,33
Eric Clapton,Steve Winwood,blues,Had to Cry Today - Live from Madison Square Garden,2009,32
Eric Clapton,Steve Winwood,blues,Presence of the Lord - Live from Madison Square Garden,2009,31
Eric Clapton,Steve Winwood,blues,Them Changes - Live from Madison Square Garden,2009,31
Eric Clapton,Steve Winwood,blues,After Midnight - Live from Madison Square Garden,2009,31
Eric Clapton,Steve Winwood,blues,Low Down - Live from Madison Square Garden,2009,31
Eric Clapton,Steve Winwood,blues,Glad - Live from Madison Square Garden,2009,29
Eric Clapton,Steve Winwood,blues,Rambling on My Mind - Live from Madison Square Garden,2009,30
Eric Clapton,Steve Winwood,blues,Georgia on My Mind - Live from Madison Square Garden,2009,29
Eric Clapton,Steve Winwood,blues,Well All Right - Live from Madison Square Garden,2009,29
Eric Clapton,Steve Winwood,blues,Sleeping in the Ground - Live from Madison Square Garden,2009,29
Eric Clapton,Steve Winwood,blues,Tell the Truth - Live from Madison Square Garden,2009,28
Eric Clapton,Steve Winwood,blues,Pearly Queen - Live from Madison Square Garden,2009,28
Eric Clapton,Steve Winwood,blues,Split Decision - Live from Madison Square Garden,2009,27
Eric Clapton,Steve Winwood,blues,"No Face, No Name, No Number - Live from Madison Square Garden",2009,26
Eric Clapton,Joe Bonamassa,blues,Further On Up the Road - Live,2009,40
Eric Clapton,Willie Nelson,blues,Songbird (feat. Willie Nelson),2014,26
Jeff Beck,Joss Stone,rock,I Put a Spell on You (feat. Joss Stone),2010,55
Jeff Beck,Joss Stone,blues,There's No Other Me (feat. Joss Stone),2010,24
Jeff Beck,Joss Stone,blues,People Get Ready - Live,2015,26
Jimmy Smith,Taj Mahal,soul,Strut,2001,23
Glen Campbell,Leon Russell,pop,The World I Used To Know - Remastered 2001,1967,23
Leon Russell,B.B. King,soul,Ask Me No Questions - Single Version,1970,27
Leon Russell,Willie Nelson,pop,Heartbreak Hotel (with Leon Russell),1975,20
Leon Russell,Willie Nelson,pop,I Saw the Light,1979,37
Leon Russell,Willie Nelson,pop,Don't Fence Me In,1979,28
Leon Russell,Willie Nelson,pop,You Are My Sunshine,1979,20
Leon Russell,Willie Nelson,pop,Heartbreak Hotel,1979,21
Leon Russell,Elton John,rock,When Love Is Dying,2010,47
Merle Haggard,The Strangers,rock,Today I Started Loving You Again - Remastered,1968,45
Merle Haggard,The Strangers,rock,The Legend Of Bonnie And Clyde,1968,23
Merle Haggard,The Strangers,rock,I Take A Lot Of Pride In What I Am,1969,39
Merle Haggard,The Strangers,rock,I'm Bringin' Home Good News,1969,34
Merle Haggard,The Strangers,rock,Who'll Buy The Wine,1969,32
Merle Haggard,The Strangers,rock,Someday We'll Look Back,1971,34
Merle Haggard,The Strangers,rock,Huntsville,1971,31
Merle Haggard,The Strangers,rock,Train Of Life,1971,30
Merle Haggard,The Strangers,country,The Silver Ghost,1976,22
Merle Haggard,The Strangers,rock,I'm A White Boy,1977,51
Merle Haggard,The Strangers,country,White Line Fever,2006,34
Merle Haggard,The Strangers,country,California Blues (Blue Yodel #4) - 2005 Remaster,2006,31
Merle Haggard,The Strangers,country,I Take A Lot Of Pride In What I Am - 2005 Remaster,2006,23
Merle Haggard,Willie Nelson,rock,Pancho and Lefty,1981,62
Merle Haggard,Willie Nelson,rock,It's My Lazy Day,1982,41
Merle Haggard,Willie Nelson,rock,Reasons to Quit,1982,26
Merle Haggard,Willie Nelson,country,No Reason to Quit,1982,24
Merle Haggard,Willie Nelson,country,All the Soft Places to Fall,1982,20
Merle Haggard,Willie Nelson,pop,Pancho and Lefty,1987,55
Merle Haggard,Willie Nelson,pop,Half a Man,1987,25
Merle Haggard,Willie Nelson,rock,Silver Wings,1987,39
Merle Haggard,Willie Nelson,country,Seahorses Of Old Mexico,1987,20
Merle Haggard,Willie Nelson,country,A Horse Called Music,2012,27
Merle Haggard,Willie Nelson,rock,It's All Going to Pot,2015,50
Merle Haggard,Willie Nelson,country,Missing Ol' Johnny Cash,2015,46
Merle Haggard,Willie Nelson,country,"Don't Think Twice, It's Alright",2015,44
Merle Haggard,Willie Nelson,country,Django and Jimmie,2015,43
Merle Haggard,Willie Nelson,country,Unfair Weather Friend,2015,41
Merle Haggard,Jamey Johnson,country,I Fall To Pieces,2012,34
Barbra Streisand,Kris Kristofferson,rock,Watch Closely Now,1976,36
Barbra Streisand,Donna Summer,pop,"No More Tears (Enough Is Enough) - 12"" Version",1979,36
Barbra Streisand,Donna Summer,pop,No More Tears (Enough Is Enough),1979,27
Barbra Streisand,Donna Summer,rock,No More Tears (Enough Is Enough) (feat. Donna Summer),1981,43
Barbra Streisand,Céline Dion,rock,Tell Him (Duet with Barbra Streisand),1997,59
Barbra Streisand,Céline Dion,rock,Tell Him,1997,48
Barbra Streisand,Ray Charles,rock,Cryin' Time (feat. Ray Charles),2002,45
Porter Wagoner,Dolly Parton,country,Before I Met You,1968,23
Porter Wagoner,Dolly Parton,country,Just Between You and Me,1968,23
Porter Wagoner,Dolly Parton,country,We'll Get Ahead Someday,1968,23
Porter Wagoner,Dolly Parton,country,Jeannie's Afraid of the Dark,1968,21
Porter Wagoner,Dolly Parton,country,Two Sides to Every Story,1968,20
Porter Wagoner,Dolly Parton,country,The Dark End of the Street,1968,20
Porter Wagoner,Dolly Parton,country,Just Someone I Used to Know,1970,30
Porter Wagoner,Dolly Parton,country,Daddy Was an Old Time Preacher Man,1970,25
Porter Wagoner,Dolly Parton,country,If Teardrops Were Pennies,1973,29
Porter Wagoner,Dolly Parton,country,Please Don't Stop Loving Me,1974,24
Porter Wagoner,Dolly Parton,country,Something To Reach For,1975,20
Porter Wagoner,Dolly Parton,country,The Fire That Keeps You Warm,1976,20
Porter Wagoner,Dolly Parton,country,Poor Folks Town,1980,29
Porter Wagoner,Dolly Parton,country,The Last Thing On My Mind,2015,52
Dolly Parton,Linda Ronstadt,rock,I Never Will Marry (with Dolly Parton),1977,37
Dolly Parton,Kenny Rogers,pop,Islands In the Stream,1982,69
Dolly Parton,Kenny Rogers,pop,A Christmas to Remember,1984,27
Dolly Parton,Kenny Rogers,pop,I Believe In Santa Claus,1984,28
Dolly Parton,Kenny Rogers,pop,With Bells On,1984,27
Dolly Parton,Kenny Rogers,pop,The Greatest Gift of All,1984,29
Dolly Parton,Kenny Rogers,pop,Christmas Without You,1984,27
Dolly Parton,Kenny Rogers,pop,Once Upon a Christmas,1984,25
Dolly Parton,Kenny Rogers,pop,Real Love,1985,49
Dolly Parton,Kenny Rogers,country,Islands in the Stream,2009,22
Dolly Parton,Kenny Rogers,rock,You Can't Make Old Friends - Duet with Dolly Parton,2013,51
Dolly Parton,Vince Gill,pop,I Will Always Love You (with Vince Gill),1995,42
Dolly Parton,Norah Jones,pop,Creepin' In,2004,56
Dolly Parton,Brad Paisley,country,When I Get Where I'm Going (feat. Dolly Parton),2005,59
Dolly Parton,Brad Paisley,country,When I Get Where I'm Going (feat. Dolly Parton) (feat. Dolly Parton),2010,50
Dolly Parton,Willie Nelson,country,From Here to the Moon and Back (feat. Dolly Parton),2013,43
Dolly Parton,Carrie Underwood,country,Two Black Cadillacs / Jolene (Dee Jay Silver Edit) (feat. Dolly Parton),2013,27
Dolly Parton,Miley Cyrus,dance,Rainbowland (feat. Dolly Parton),2017,49
Dolly Parton,Kesha,dance,Old Flames (Can't Hold A Candle To You) (feat. Dolly Parton),2017,46
Quincy Jones,Amy Winehouse,soul,It's My Party,2010,36
Quincy Jones,Akon,soul,Strawberry Letter 23,2010,25
Quincy Jones,Jennifer Hudson,soul,You Put A Move On My Heart,2010,23
Quincy Jones,Snoop Dogg,disco,Get The Funk Out Of My Face,2010,21
Neil Young,Crazy Horse,rock,Down by the River - 2009 Remaster,1969,60
Neil Young,Crazy Horse,rock,Cinnamon Girl - 2009 Remaster,1969,56
Neil Young,Crazy Horse,rock,Everybody Knows This Is Nowhere - 2009 Remaster,1969,51
Neil Young,Crazy Horse,rock,Cowgirl in the Sand - 2009 Remaster,1969,50
Neil Young,Crazy Horse,rock,The Losing End (When You're On) - 2009 Remaster,1969,37
Neil Young,Crazy Horse,rock,Round & Round (It Won't Be Long) - 2009 Remaster,1969,37
Neil Young,Crazy Horse,rock,Running Dry (Requiem for the Rockets) - 2009 Remaster,1969,35
Neil Young,Crazy Horse,rock,Cortez the Killer - 2016 Remaster,1975,57
Neil Young,Crazy Horse,rock,Don't Cry No Tears - 2016 Remaster,1975,37
Neil Young,Crazy Horse,rock,Barstool Blues - 2016 Remaster,1975,35
Neil Young,Crazy Horse,rock,Danger Bird - 2016 Remaster,1975,35
Neil Young,Crazy Horse,rock,Pardon My Heart - 2016 Remaster,1975,35
Neil Young,Crazy Horse,rock,Lookin' for a Love - 2016 Remaster,1975,35
Neil Young,Crazy Horse,rock,Through My Sails - 2016 Remaster,1975,34
Neil Young,Crazy Horse,rock,Stupid Girl - 2016 Remaster,1975,33
Neil Young,Crazy Horse,rock,Drive Back - 2016 Remaster,1975,31
Neil Young,Crazy Horse,rock,Like a Hurricane - 2017 Remaster,1977,54
Neil Young,Crazy Horse,rock,Down by the River - 2017 Remaster,1977,40
Neil Young,Crazy Horse,rock,Cortez the Killer - 2017 Remaster,1977,36
Neil Young,Crazy Horse,rock,Cinnamon Girl - 2017 Remaster,1977,33
Neil Young,Crazy Horse,rock,Cowgirl in the Sand - 2017 Remaster,1977,31
Neil Young,Crazy Horse,rock,Southern Man - 2017 Remaster,1977,31
Neil Young,Crazy Horse,rock,After the Gold Rush - 2017 Remaster,1977,30
Neil Young,Crazy Horse,rock,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",1979,69
Neil Young,Crazy Horse,rock,Powderfinger - 2016 Remaster,1979,50
Neil Young,Crazy Horse,rock,Thrasher - 2016 Remaster,1979,48
Neil Young,Crazy Horse,rock,"Hey Hey, My My (Into the Black) - 2016 Remaster",1979,46
Neil Young,Crazy Horse,rock,Sedan Delivery - 2016 Remaster,1979,40
Neil Young,Crazy Horse,rock,Pocahontas - 2016 Remaster,1979,40
Neil Young,Crazy Horse,rock,Sail Away - 2016 Remaster,1979,38
Neil Young,Crazy Horse,rock,Ride My Llama - 2016 Remaster,1979,37
Neil Young,Crazy Horse,rock,Welfare Mothers - 2016 Remaster,1979,36
Neil Young,Crazy Horse,rock,Sugar Mountain - Live; 2016 Remaster,1979,34
Neil Young,Crazy Horse,rock,Cortez the Killer - Live; 2016 Remaster,1979,35
Neil Young,Crazy Horse,rock,"My My, Hey Hey (Out of the Blue) - Live; 2016 Remaster",1979,36
Neil Young,Crazy Horse,rock,Powderfinger - Live; 2016 Remaster,1979,32
Neil Young,Crazy Horse,rock,Comes a Time - Live; 2016 Remaster,1979,33
Neil Young,Crazy Horse,rock,Like a Hurricane - Live; 2016 Remaster,1979,33
Neil Young,Crazy Horse,rock,I Am a Child - Live; 2016 Remaster,1979,31
Neil Young,Crazy Horse,rock,After the Gold Rush - Live; 2016 Remaster,1979,31
Neil Young,Crazy Horse,rock,The Loner - Live; 2016 Remaster,1979,31
Neil Young,Crazy Horse,rock,"Hey Hey, My My (Into the Black) - Live; 2016 Remaster",1979,31
Neil Young,Crazy Horse,rock,Cinnamon Girl - Live; 2016 Remaster,1979,29
Neil Young,Crazy Horse,rock,The Needle and the Damage Done - Live; 2016 Remaster,1979,30
Neil Young,Crazy Horse,rock,When You Dance I Can Really Love - Live; 2016 Remaster,1979,29
Neil Young,Crazy Horse,rock,Lotta Love - Live; 2016 Remaster,1979,29
Neil Young,Crazy Horse,rock,F*!#in' Up,1990,40
Neil Young,Crazy Horse,rock,Love to Burn,1990,39
Neil Young,Crazy Horse,rock,Southern Man,2004,38
Neil Young,Crazy Horse,rock,Cinnamon Girl,2004,38
Neil Young,Willie Nelson,pop,Are There Any More Real Cowboys?,1982,20
Neil Young,Emmylou Harris,country,Star of Bethlehem (with Neil Young) - 2008 Remaster,1990,20
Neil Young,The Band,rock,Helpless (feat. Neil Young) - Concert Version,2002,42
"Lee ""Scratch"" Perry",The Upsetters,rock,Jungle Lion,1969,41
"Lee ""Scratch"" Perry",The Upsetters,reggae,Enter the Dragon,1996,24
"Lee ""Scratch"" Perry",The Upsetters,reggae,Bucky - Skank,2002,21
"Lee ""Scratch"" Perry",The Upsetters,reggae,From Creation,2012,24
"Lee ""Scratch"" Perry",The Upsetters,reggae,Jah I,2015,30
"Lee ""Scratch"" Perry",Beastie Boys,hip-hop,"""Dr. Lee, PhD"" - Remastered",1998,34
"Lee ""Scratch"" Perry",King Tubby,reggae,Blood Of Africa,2012,32
"Lee ""Scratch"" Perry",King Tubby,reggae,Raw Roots,2012,28
The Upsetters,Max Romeo,rock,Chase The Devil,1976,64
The Upsetters,Max Romeo,rock,War Ina Babylon,1976,51
The Upsetters,Max Romeo,rock,One Step Forward,1976,48
The Upsetters,Max Romeo,reggae,Norman,1976,26
The Upsetters,Max Romeo,reggae,Uptown Babies Don't Cry,1976,26
The Upsetters,Max Romeo,reggae,Smokey Room,1976,23
The Upsetters,Max Romeo,reggae,Stealing In The Name Of Jah,1976,26
